physical_quantity,power
type,active
2011-04-21 00:00:02,2.0
2011-04-21 00:00:06,2.0
2011-04-21 00:00:09,2.0
2011-04-21 00:00:13,2.0
2011-04-21 00:00:16,2.0
2011-04-21 00:00:19,2.0
2011-04-21 00:00:23,2.0
2011-04-21 00:00:26,2.0
2011-04-21 00:00:35,2.0
2011-04-21 00:00:38,2.0
2011-04-21 00:00:41,2.0
2011-04-21 00:00:45,2.0
2011-04-21 00:00:48,2.0
2011-04-21 00:00:52,2.0
2011-04-21 00:00:55,2.0
2011-04-21 00:00:59,2.0
2011-04-21 00:01:02,2.0
2011-04-21 00:01:06,2.0
2011-04-21 00:01:09,2.0
2011-04-21 00:01:12,2.0
2011-04-21 00:01:16,2.0
2011-04-21 00:01:19,2.0
2011-04-21 00:01:23,2.0
2011-04-21 00:01:26,2.0
2011-04-21 00:01:35,2.0
2011-04-21 00:01:38,2.0
2011-04-21 00:01:42,2.0
2011-04-21 00:01:45,2.0
2011-04-21 00:01:48,2.0
2011-04-21 00:01:52,2.0
2011-04-21 00:01:55,2.0
2011-04-21 00:01:59,2.0
2011-04-21 00:02:02,2.0
2011-04-21 00:02:06,2.0
2011-04-21 00:02:09,2.0
2011-04-21 00:02:13,2.0
2011-04-21 00:02:16,2.0
2011-04-21 00:02:19,2.0
2011-04-21 00:02:23,2.0
2011-04-21 00:02:26,2.0
2011-04-21 00:02:35,2.0
2011-04-21 00:02:38,2.0
2011-04-21 00:02:42,2.0
2011-04-21 00:02:45,2.0
2011-04-21 00:02:48,2.0
2011-04-21 00:02:52,2.0
2011-04-21 00:02:55,2.0
2011-04-21 00:02:59,2.0
2011-04-21 00:03:02,2.0
2011-04-21 00:03:06,2.0
2011-04-21 00:03:09,2.0
2011-04-21 00:03:12,2.0
2011-04-21 00:03:16,2.0
2011-04-21 00:03:19,2.0
2011-04-21 00:03:23,2.0
2011-04-21 00:03:26,2.0
2011-04-21 00:03:35,2.0
2011-04-21 00:03:38,2.0
2011-04-21 00:03:42,2.0
2011-04-21 00:03:45,2.0
2011-04-21 00:03:49,2.0
2011-04-21 00:03:52,2.0
2011-04-21 00:03:55,2.0
2011-04-21 00:03:59,2.0
2011-04-21 00:04:02,2.0
2011-04-21 00:04:05,2.0
