physical_quantity,power
type,active
2011-04-21 00:00:02,5.0
2011-04-21 00:00:06,5.0
2011-04-21 00:00:09,5.0
2011-04-21 00:00:13,5.0
2011-04-21 00:00:16,5.0
2011-04-21 00:00:19,5.0
2011-04-21 00:00:23,5.0
2011-04-21 00:00:26,5.0
2011-04-21 00:00:35,5.0
2011-04-21 00:00:38,5.0
2011-04-21 00:00:41,5.0
2011-04-21 00:00:45,5.0
2011-04-21 00:00:48,5.0
2011-04-21 00:00:52,5.0
2011-04-21 00:00:55,5.0
2011-04-21 00:00:59,5.0
2011-04-21 00:01:02,5.0
2011-04-21 00:01:06,5.0
2011-04-21 00:01:09,5.0
2011-04-21 00:01:12,5.0
2011-04-21 00:01:16,5.0
2011-04-21 00:01:19,5.0
2011-04-21 00:01:23,5.0
2011-04-21 00:01:26,5.0
2011-04-21 00:01:35,5.0
2011-04-21 00:01:38,5.0
2011-04-21 00:01:42,5.0
2011-04-21 00:01:45,5.0
2011-04-21 00:01:48,5.0
2011-04-21 00:01:52,5.0
2011-04-21 00:01:55,5.0
2011-04-21 00:01:59,5.0
2011-04-21 00:02:02,5.0
2011-04-21 00:02:06,5.0
2011-04-21 00:02:09,5.0
2011-04-21 00:02:13,5.0
2011-04-21 00:02:16,5.0
2011-04-21 00:02:19,5.0
2011-04-21 00:02:23,5.0
2011-04-21 00:02:26,5.0
2011-04-21 00:02:35,5.0
2011-04-21 00:02:38,5.0
2011-04-21 00:02:42,5.0
2011-04-21 00:02:45,5.0
2011-04-21 00:02:48,5.0
2011-04-21 00:02:52,5.0
2011-04-21 00:02:55,5.0
2011-04-21 00:02:59,5.0
2011-04-21 00:03:02,5.0
2011-04-21 00:03:06,5.0
2011-04-21 00:03:09,5.0
2011-04-21 00:03:12,5.0
2011-04-21 00:03:16,5.0
2011-04-21 00:03:19,5.0
2011-04-21 00:03:23,5.0
2011-04-21 00:03:26,5.0
2011-04-21 00:03:35,5.0
2011-04-21 00:03:38,5.0
2011-04-21 00:03:42,5.0
2011-04-21 00:03:45,5.0
2011-04-21 00:03:49,5.0
2011-04-21 00:03:52,5.0
2011-04-21 00:03:55,5.0
2011-04-21 00:03:59,5.0
2011-04-21 00:04:02,5.0
2011-04-21 00:04:05,5.0
2011-04-21 00:04:09,5.0
2011-04-21 00:04:12,5.0
2011-04-21 00:04:16,5.0
2011-04-21 00:04:19,5.0
2011-04-21 00:04:23,5.0
2011-04-21 00:04:32,5.0
2011-04-21 00:04:35,5.0
2011-04-21 00:04:39,5.0
2011-04-21 00:04:42,5.0
2011-04-21 00:04:46,5.0
2011-04-21 00:04:49,5.0
2011-04-21 00:04:52,5.0
2011-04-21 00:04:56,5.0
2011-04-21 00:04:59,5.0
2011-04-21 00:05:03,5.0
2011-04-21 00:05:06,5.0
2011-04-21 00:05:09,5.0
2011-04-21 00:05:13,5.0
