timestamp,apparent,active,
2011-04-19 01:02:51-04:00,179.16971,125.76541,
2011-04-19 01:02:54-04:00,182.17236,128.52603,
2011-04-19 01:02:57-04:00,179.34567,125.748474,
2011-04-19 01:03:00-04:00,179.72992,126.13527,
2011-04-19 01:03:03-04:00,177.446,124.22215,
2011-04-19 01:03:06-04:00,178.81107,125.84282,
2011-04-19 01:03:09-04:00,180.01454,127.17325,
2011-04-19 01:03:12-04:00,178.20212,125.54062,
2011-04-19 01:03:15-04:00,179.37709,126.632385,
2011-04-19 01:03:18-04:00,179.0896,126.417274,
2011-04-19 01:03:21-04:00,176.75684,124.28924,
2011-04-19 01:03:24-04:00,179.42926,126.841286,
2011-04-19 01:03:27-04:00,177.65173,125.18274,
2011-04-19 01:03:30-04:00,178.16396,125.71292,
2011-04-19 01:03:33-04:00,177.38123,125.069885,
2011-04-19 01:03:36-04:00,178.08154,125.71845,
2011-04-19 01:03:39-04:00,177.52423,125.07031,
2011-04-19 01:03:42-04:00,178.25333,125.60939,
2011-04-19 01:03:45-04:00,177.29767,124.56941,
2011-04-19 01:03:48-04:00,177.71103,124.95665,
2011-04-19 01:03:51-04:00,178.94484,126.11921,
2011-04-19 01:03:54-04:00,179.59174,126.66701,
2011-04-19 01:03:57-04:00,176.04105,123.315,
2011-04-19 01:04:00-04:00,178.47702,125.68624,
2011-04-19 01:04:03-04:00,177.86525,125.21828,
2011-04-19 01:04:06-04:00,176.30411,123.83814,
2011-04-19 01:04:09-04:00,180.64383,127.91833,
2011-04-19 01:04:12-04:00,177.48721,124.93099,
2011-04-19 01:04:15-04:00,178.62257,125.995735,
2011-04-19 01:04:18-04:00,176.8343,124.34707,
2011-04-19 01:04:21-04:00,179.16187,126.545685,
2011-04-19 01:04:24-04:00,176.43839,124.052765,
2011-04-19 01:04:27-04:00,178.74164,126.30421,
2011-04-19 01:04:30-04:00,176.88083,124.61892,
2011-04-19 01:04:33-04:00,177.18893,125.05014,
2011-04-19 01:04:36-04:00,178.33072,126.07829,
2011-04-19 01:04:39-04:00,178.17696,125.733986,
2011-04-19 01:04:42-04:00,177.62437,125.0081,
2011-04-19 01:04:45-04:00,179.70328,126.898735,
2011-04-19 01:04:48-04:00,176.99347,124.31679,
2011-04-19 01:04:51-04:00,178.70412,125.895905,
2011-04-19 01:04:54-04:00,177.72543,124.97625,
2011-04-19 01:04:57-04:00,178.43723,125.64322,
2011-04-19 01:05:00-04:00,177.5479,124.83282,
2011-04-19 01:05:03-04:00,178.13367,125.416534,
2011-04-19 01:05:06-04:00,180.8698,127.911896,
2011-04-19 01:05:09-04:00,176.21999,123.4783,
2011-04-19 01:05:12-04:00,178.89551,125.92299,
2011-04-19 01:05:15-04:00,178.00247,125.104866,
2011-04-19 01:05:18-04:00,178.95868,126.06489,
2011-04-19 01:05:21-04:00,177.98955,125.167465,
2011-04-19 01:05:24-04:00,178.76437,125.93082,
2011-04-19 01:05:27-04:00,177.91028,125.21621,
2011-04-19 01:05:30-04:00,178.39449,125.77162,
2011-04-19 01:05:33-04:00,179.37384,126.56428,
2011-04-19 01:05:36-04:00,179.48618,126.5423,
2011-04-19 01:05:39-04:00,181.98546,128.82266,
2011-04-19 01:05:42-04:00,177.62915,124.6572,
2011-04-19 01:05:45-04:00,182.5603,129.18225,
2011-04-19 01:05:48-04:00,179.38902,126.10929,
2011-04-19 01:05:51-04:00,178.44762,125.18436,
2011-04-19 01:05:54-04:00,183.65082,130.04288,
2011-04-19 01:05:57-04:00,175.22444,122.19062,
2011-04-19 01:06:00-04:00,181.94748,128.63185,
2011-04-19 01:06:03-04:00,177.62952,124.73301,
2011-04-19 01:06:06-04:00,178.66985,125.71758,
2011-04-19 01:06:09-04:00,183.26488,129.99371,
2011-04-19 01:06:12-04:00,178.84036,125.73007,
2011-04-19 01:06:15-04:00,179.84409,126.531746,
2011-04-19 01:06:18-04:00,178.88547,125.7506,
2011-04-19 01:06:21-04:00,179.05807,125.973434,
2011-04-19 01:06:24-04:00,178.65485,125.65032,
2011-04-19 01:06:27-04:00,178.46439,125.51479,
2011-04-19 01:06:30-04:00,180.26192,127.25568,
2011-04-19 01:06:33-04:00,179.65651,126.80422,
2011-04-19 01:06:36-04:00,179.9173,126.96269,
2011-04-19 01:06:39-04:00,180.1897,127.04014,
2011-04-19 01:06:42-04:00,178.958,125.767456,
2011-04-19 01:06:45-04:00,178.90099,125.73386,
2011-04-19 01:06:48-04:00,179.26437,126.20491,
2011-04-19 01:06:51-04:00,178.25519,125.38675,
2011-04-19 01:06:54-04:00,180.7334,127.828156,
2011-04-19 01:06:57-04:00,179.45653,126.62315,
2011-04-19 01:07:00-04:00,176.3258,123.63012,
2011-04-19 01:07:03-04:00,177.84836,125.09023,
2011-04-19 01:07:06-04:00,178.4964,125.7558,
2011-04-19 01:07:09-04:00,177.72375,125.073715,
2011-04-19 01:07:12-04:00,177.76196,125.17245,
2011-04-19 01:07:15-04:00,177.4835,125.019104,
2011-04-19 01:07:18-04:00,177.05617,124.77627,
2011-04-19 01:07:21-04:00,177.72714,125.42956,
2011-04-19 01:07:24-04:00,178.69205,126.16908,
2011-04-19 01:07:27-04:00,177.89566,125.29125,
2011-04-19 01:07:30-04:00,177.5028,124.90497,
2011-04-19 01:07:33-04:00,178.6402,125.89601,
2011-04-19 01:07:36-04:00,177.4778,124.66773,
2011-04-19 01:07:39-04:00,178.24573,125.32351,
2011-04-19 01:07:42-04:00,180.20216,127.13325,
2011-04-19 01:07:45-04:00,176.72719,123.85212,
2011-04-19 01:07:48-04:00,178.67447,125.72001,
2011-04-19 01:07:51-04:00,177.60103,124.79642,
2011-04-19 01:07:54-04:00,179.08353,126.22587,
2011-04-19 01:07:57-04:00,178.35986,125.54866,
2011-04-19 01:08:00-04:00,176.81413,124.15349,
2011-04-19 01:08:03-04:00,179.05032,126.338554,
2011-04-19 01:08:06-04:00,177.57935,125.02716,
2011-04-19 01:08:09-04:00,178.23195,125.54407,
2011-04-19 01:08:12-04:00,177.92986,125.17176,
2011-04-19 01:08:15-04:00,177.83656,125.092186,
2011-04-19 01:08:18-04:00,178.04285,125.31323,
2011-04-19 01:08:21-04:00,177.17511,124.49418,
2011-04-19 01:08:24-04:00,179.77457,126.84188,
2011-04-19 01:08:27-04:00,176.38303,123.61756,
2011-04-19 01:08:30-04:00,178.10968,125.26125,
2011-04-19 01:08:33-04:00,179.39597,126.47864,
2011-04-19 01:08:36-04:00,176.99063,124.20321,
2011-04-19 01:08:39-04:00,177.23355,124.4426,
2011-04-19 01:08:42-04:00,177.96854,125.22081,
2011-04-19 01:08:45-04:00,176.8139,124.20083,
2011-04-19 01:08:48-04:00,178.20358,125.54649,
2011-04-19 01:08:51-04:00,176.58188,123.989655,
2011-04-19 01:08:54-04:00,177.85797,125.19398,
2011-04-19 01:08:57-04:00,177.50949,124.90405,
2011-04-19 01:09:00-04:00,176.95013,124.27566,
2011-04-19 01:09:03-04:00,177.96634,125.11546,
2011-04-19 01:09:06-04:00,177.9777,125.13187,
2011-04-19 01:09:09-04:00,176.90283,124.145996,
2011-04-19 01:09:12-04:00,178.41113,125.58992,
2011-04-19 01:09:15-04:00,177.18163,124.42154,
2011-04-19 01:09:18-04:00,177.99316,125.171,
2011-04-19 01:09:21-04:00,176.59848,123.883354,
2011-04-19 01:09:24-04:00,178.2291,125.45409,
2011-04-19 01:09:27-04:00,177.55478,124.876884,
2011-04-19 01:09:30-04:00,176.77658,124.205124,
2011-04-19 01:09:33-04:00,181.04253,128.16168,
2011-04-19 01:09:36-04:00,177.28368,124.57279,
2011-04-19 01:09:39-04:00,181.94516,128.8551,
2011-04-19 01:09:42-04:00,175.20529,122.44273,
2011-04-19 01:09:45-04:00,183.24153,129.95415,
2011-04-19 01:09:48-04:00,179.4465,126.336,
2011-04-19 01:09:51-04:00,177.86798,124.80714,
2011-04-19 01:09:54-04:00,182.97969,129.56453,
2011-04-19 01:09:57-04:00,177.66675,124.66992,
2011-04-19 01:10:00-04:00,180.48557,127.33933,
2011-04-19 01:10:03-04:00,181.47783,128.30515,
