timestamp,active
2011-04-18 09:00:00-04:00,0.03653166
2011-04-18 10:00:00-04:00,0.030543068
2011-04-18 11:00:00-04:00,0.069180705
2011-04-18 12:00:00-04:00,0.052513637
2011-04-18 13:00:00-04:00,0.021310838
2011-04-18 14:00:00-04:00,0.11163533
2011-04-18 15:00:00-04:00,0.062252734
2011-04-18 16:00:00-04:00,0.0787143
2011-04-18 17:00:00-04:00,0.024202425
2011-04-18 18:00:00-04:00,0.042376433
2011-04-18 19:00:00-04:00,0.11005138
2011-04-18 20:00:00-04:00,0.014515178
2011-04-18 21:00:00-04:00,0.018597538
2011-04-18 22:00:00-04:00,0.03124925
2011-04-18 23:00:00-04:00,0.011759993
2011-04-19 00:00:00-04:00,0.018017758
2011-04-19 01:00:00-04:00,0.019390734
2011-04-19 02:00:00-04:00,0.023457304
2011-04-19 03:00:00-04:00,0.022360792
2011-04-19 04:00:00-04:00,0.023284923
2011-04-19 05:00:00-04:00,0.023948224
2011-04-19 06:00:00-04:00,0.018413495
2011-04-19 07:00:00-04:00,0.122791335
2011-04-19 08:00:00-04:00,0.030380711
2011-04-19 09:00:00-04:00,0.10665033
2011-04-19 10:00:00-04:00,0.034350365
2011-04-19 11:00:00-04:00,0.04222127
2011-04-19 12:00:00-04:00,0.094385386
2011-04-19 13:00:00-04:00,0.06704999
2011-04-19 14:00:00-04:00,0.02375958
2011-04-19 15:00:00-04:00,0.023963884
2011-04-19 16:00:00-04:00,0.11000565
2011-04-19 17:00:00-04:00,0.21258295
2011-04-19 18:00:00-04:00,0.01420207
2011-04-19 19:00:00-04:00,
2011-04-19 20:00:00-04:00,0.06779238
2011-04-19 21:00:00-04:00,0.039815854
2011-04-19 22:00:00-04:00,0.006365114
2011-04-19 23:00:00-04:00,0.006278673
2011-04-20 00:00:00-04:00,0.010962887
2011-04-20 01:00:00-04:00,0.011032188
2011-04-20 02:00:00-04:00,0.010339514
2011-04-20 03:00:00-04:00,0.010748461
2011-04-20 04:00:00-04:00,0.010908937
2011-04-20 05:00:00-04:00,0.01126635
2011-04-20 06:00:00-04:00,0.027596936
2011-04-20 07:00:00-04:00,0.11033726
2011-04-20 08:00:00-04:00,0.058846995
2011-04-20 09:00:00-04:00,0.008871408
2011-04-20 10:00:00-04:00,0.008850101
2011-04-20 11:00:00-04:00,0.030213661
2011-04-20 12:00:00-04:00,0.04242405
2011-04-20 13:00:00-04:00,0.016858725
2011-04-20 14:00:00-04:00,0.03415816
2011-04-20 15:00:00-04:00,0.036269665
2011-04-20 16:00:00-04:00,0.031659935
2011-04-20 17:00:00-04:00,0.1463404
2011-04-20 18:00:00-04:00,0.0068219746
2011-04-20 19:00:00-04:00,0.053221982
2011-04-20 20:00:00-04:00,0.0071401345
2011-04-20 21:00:00-04:00,0.005495318
2011-04-20 22:00:00-04:00,0.007915199
2011-04-20 23:00:00-04:00,0.009480153
2011-04-21 00:00:00-04:00,0.01066606
2011-04-21 01:00:00-04:00,0.011152504
2011-04-21 02:00:00-04:00,0.011262971
2011-04-21 03:00:00-04:00,0.011189322
2011-04-21 04:00:00-04:00,0.011194842
2011-04-21 05:00:00-04:00,0.0111261625
2011-04-21 06:00:00-04:00,0.008683522
2011-04-21 07:00:00-04:00,0.17199539
2011-04-21 08:00:00-04:00,0.12500851
2011-04-21 09:00:00-04:00,0.030548012
2011-04-21 10:00:00-04:00,0.024589073
2011-04-21 11:00:00-04:00,0.028963346
2011-04-21 12:00:00-04:00,0.030773982
2011-04-21 13:00:00-04:00,0.4059594
2011-04-21 14:00:00-04:00,0.03255624
2011-04-21 15:00:00-04:00,0.09276439
2011-04-21 16:00:00-04:00,0.049177937
2011-04-21 17:00:00-04:00,0.024499606
2011-04-21 18:00:00-04:00,
2011-04-21 19:00:00-04:00,0.011030341
2011-04-21 20:00:00-04:00,0.03710641
2011-04-21 21:00:00-04:00,0.011293017
